선물로 샀는데 저도 사고 싶어요,date,review,rating,tokens
4634,24.08.04.,빠른 배송 감사합니다!,5,"['빠르다', '배송', '감사하다']"
4635,24.08.05.,얼음 안 녹고 완전 좋아요,5,"['얼음', '안', '녹다', '완전', '좋다']"
4636,24.06.17.,매일 사 먹는 커피값이 아까워서 집에 커피 머신도 있는 김에 유명하다고 소문난 스탠리 텀블러를 구매했어요. 다른 리뷰대로 보냉 성능도 괜찮고 요즘같이 더울 때도 하루 종일 얼음이 그대로 있어서 시원하게 음료를 마실 수 있어서 좋네요.,5,"['매일', '먹다', '커피', '값', '아깝다', '집', '커피', '머신', '김', '유명하다', '소문나다', '스탠리', '텀블러', '구매', '리뷰', '보냉', '성능', '괜찮다', '요즘', '덥다', '하루', '종일', '얼음', '그대로', '시원하다', '음료', '말다', '좋다']"
4637,24.07.12.,색상이 예쁘고 성능도 좋습니다,5,"['색상', '예쁘다', '성능', '좋다']"
4638,24.07.09.,시원한 물이 진짜 오래가요!! 색깔도 너무 에쁩니다,5,"['시원하다', '물이', '진짜', '색깔', '에쁩니']"
4639,24.07.01.,배송도 빠르고 제품에 하자 없이 배송되어 잘 쓰고 있습니다,5,"['배송', '빠르다', '제품', '하자', '배송', '자다', '쓰다']"
4640,24.08.02.,스탠리 얼음도 오래가고 너무 좋네요,5,"['스탠리', '얼음', '좋다']"
4641,24.07.03.,없어서는 안 될 필수템 ㅋㅋ 물 잘 먹고 있습니다 최고예요,5,"['없다', '안', '필수', '템', '물', '자다', '먹다', '최고']"
4642,24.06.29.,남편이 운동하면서 쓸 텀블러를 찾는데 지인이 추천해 줘서 구매했어요^^ 상큼한 색에 제 손에도 한 손에 쥐어집니다.,5,"['남편', '운동', '쓸다', '텀블러', '찾다', '지인', '추천', '주다', '구매', '상큼', '색', '손', '손', '쥐다', '지다']"
4643,24.08.08.,가격 빼고 다 괜찮음,4,"['가격', '빼다', '괜찮다']"
4644,24.08.06.,냉기 보존 시간이 진짜 길어요,5,"['냉기', '보존', '진짜']"
4645,24.07.03.,도착 보장 좋아요! 색도 좋아요,5,"['도착', '보장', '좋다', '색도', '좋다']"
4646,24.06.14.,"기존에 크림색 887ml 사용하고 있는데 조금 작은 크기의 텀블러가 필요해서 구매했어요. 
손잡이가 없는 것, 바닥 미끄럼 방지가 없는 부분이 아쉽지만 색상은 아주 산뜻하니 좋네요.",4,"['기존', '크림', '색', '사용', '작다', '크기', '텀블러', '필요하다', '구매', '손잡이', '없다', '바닥', '미끄럼', '방지', '없다', '부분', '아쉽다', '색상', '아주', '산뜻하다', '좋다']"
4647,24.08.05.,크기가 맘에 듭니다,5,"['크기', '맘', '듭니']"
4648,24.08.05.,원하던 사이즈로 잘구매했네요,5,"['원하다', '사이즈', '자다', '구매']"
4649,24.08.05.,용량 넉넉해 좋아요,5,"['용량', '넉넉하다', '좋다']"
4650,24.07.10.,색 디자인 기능 모두 마음에 들어요 ㅎㅎ,5,"['색', '디자인', '기능', '마음', '들다']"
4651,24.08.05.,용량이 크고 모양이 이뻐요,5,"['용량', '크다', '모양', '이쁘다']"
4652,24.07.11.,"역시 정품입니다
잘못 가품을 샀다가 반품하고 정품 샀는데
다르네요",5,"['역시', '정품', '잘못', '가품', '사다', '반품', '정품', '사다', '다르다']"
4653,24.07.13.,가볍고 보냉도 잘되고 좋아요,4,"['가볍다', '보냉', '좋다']"
4654,24.07.10.,보온 보냉이 잘되고 내구성이 좋아요,5,"['보온', '보', '냉이', '구성', '좋다']"
4655,24.07.12.,빠른 배송 감사드립니다.,5,"['빠르다', '배송', '감사', '드리다']"
4656,24.07.13.,"매일 씀
아이스 먹기에 딱 좋음
얼음이 잘 안 녹음",5,"['매일', '쓰다', '아이스', '먹기', '좋다', '얼음', '자다', '안', '녹음']"
4657,24.07.29.,보냉이 정말 오래갑니다. 만족 또 만족,5,"['보', '냉이', '정말', '만족', '만족']"
4658,24.08.06.,보온 보냉 효과 오래가요,5,"['보온', '보냉', '효과']"
4659,24.07.31.,너무 예쁘고 마음에 쏙 듭니다!!!,5,"['예쁘다', '마음', '쏙', '듭니']"
4660,24.07.05.,유명한 스탠리 텀블러 강추합니다!!,5,"['유명하다', '스탠리', '텀블러', '강', '추하다']"
4661,24.07.30.,용량이 작은 걸 샀는데 아버지가 좋아하시네요!!,5,"['용량', '작다', '사다', '아버지', '좋아하다']"
4662,24.07.11.,부모님 선물용으로 좋아하시네요,5,"['부모님', '선물', '용', '좋아하다']"
4663,24.06.27.,"사무실용으로 하나 더 장만했어요
색깔 너무 귀여워요
배송도 쿠팡보다 빨리 왔어요",5,"['사무', '실용', '더', '장만', '색깔', '귀엽다', '배송', '쿠팡', '오다']"
4664,24.08.03.,생각했던 것만큼 좋아요.,5,"['생각', '좋다']"
4666,24.07.05.,"얼음 거의 안 녹고 너무 좋아요
실물이 더 색깔 예쁩니다",5,"['얼음', '안', '녹다', '좋다', '실물', '더', '색깔', '예쁘다']"
4667,24.07.21.,여름에는 쉽게 얼음도 녹고 물도 미지근해져서 시원하게 물 많이 마시려고 샀는데 사용감도 좋고 500ml가 넘어서 물 뜨러 왔다 갔다 덜해서 좋아요,5,"['여름', '쉬다', '얼음', '녹다', '물', '미지근하다', '시원하다', '물', '말다', '사다', '용감', '좋다', '넘어서다', '물', '뜨다', '오다', '덜하다', '좋다']"
4668,24.06.19.,유명한 이유가 있는 거 같아요 ?? 운동 갈 때 얼음 넣어서 가면 끝나고 나서도 보냉 효과 확실하고 좋아요 손잡이가 있었으면 해서 다음엔 더 큰 사이즈 구매하려고요~~!,5,"['유명하다', '이유', '운동', '갈다', '얼음', '넣다', '가면', '끝나다', '나서다', '보냉', '효과', '확실하다', '좋다', '손잡이', '더', '크다', '사이즈', '구매']"
4669,24.06.22.,"잘 받았습니다 감사합니다
진짜 예쁘네요 색감도 좋고
세척도 손이 다 들어가서 좋아요",5,"['자다', '받다', '감사하다', '진짜', '예쁘다', '색감', '좋다', '세척', '손', '들어가다', '좋다']"
4670,24.08.03.,너무 깔끔하고 예뻐요,5,"['깔끔하다', '예쁘다']"
4671,24.07.21.,"써보고 좋아서 선물용으로 구매했습니다
얼음을 가득 채워서 사용하면 하루 종일 시원함을 유지할 수 있습니다",5,"['써다', '보고', '좋다', '선물', '용', '구매', '얼음', '가득', '채우다', '사용', '하루', '종일', '시원하다', '유지']"
4672,24.06.29.,"이뻐요 생각보다 크고...
스벅 벤티 사이즈 생크림 가득 올려도 가능해요",5,"['이쁘다', '생각', '크다', '스벅', '베다', '티', '사이즈', '생크림', '가득', '올리다', '가능하다']"
4673,24.08.22.,감사합니다 감사합니다,5,"['감사하다', '감사하다']"
4674,24.07.29.,생각보다 스크래치 안 나는 것 같고 좋아요,5,"['생각', '스크래치', '안', '좋다']"
4675,24.07.03.,배송 좋고 제품도 좋고 색감도 좋네요,5,"['배송', '좋다', '제품', '좋다', '색감', '좋다']"
4676,24.07.04.,스탠리 색감이 너무 예쁘고 배송도 빨라서 너무 좋았어요,5,"['스탠리', '색감', '예쁘다', '배송', '빨', '좋다']"
4677,24.07.05.,"선물한 거라 직접 사용은 못 했지만
요즘 핫한 텀블러라 친구가 좋아했어요!",5,"['선물', '직접', '사용', '못', '요즘', '핫', '텀블러', '친구', '좋아하다']"
4678,24.07.14.,배송 정말 빠르네요~,5,"['배송', '정말', '빠르다']"
4679,24.07.11.,보냉도 잘되고 너무 만족합니다.4,5,"['보냉', '만족하다']"
4680,24.07.12.,"선물로 구입한 거라 사진은 못 찍었지만, 받으신 분이 너무 좋아하시네요:-)
색도 파스텔톤 그린이라 남성이 쓰기에도 무난한 것 같아요",5,"['선물', '구입', '사진', '못', '찍다', '받다', '분', '좋아하다', '색도', '파스텔', '톤', '그린', '남성', '쓰기', '무난']"
4682,24.07.09.,이쁘네요 마음에 듭니다,5,"['이쁘다', '마음', '듭니']"
4683,24.06.18.,다른 곳 제품 쓰다가 바꿀 때가 돼서 추천받아 갈아탔어요. 용량은 큰데 가볍고 세척이 편해요. 예쁘고요!,5,"['곳', '제품', '쓰다', '바꾸다', '추천', '받다', '갈아타다', '용량', '크다', '가볍다', '세척', '편하다', '예쁘다']"
4685,24.07.15.,사고 싶은 제품 샀네요,5,"['사고', '제품', '사다']"
4686,24.07.06.,제가 좋아하는 색으로 사서 더 만족합니다,4,"['좋아하다', '색', '사서', '더', '만족하다']"
4688,24.07.15.,너무 큰 텀블러는 부담스러웠는데 이건 딱 적당해서 좋아요. 색깔도 상큼합니다,5,"['크다', '텀블러', '부담스럽다', '이건', '적당하다', '좋다', '색깔', '상큼']"
4690,24.06.22.,"믿고 쓰는 스탠리
포멜로 색상 너무 귀엽고요…
배송도 정말 빠르네요?! 정말 대박임",5,"['믿다', '쓰다', '스탠리', '포멜로', '색상', '귀엽다', '배송', '정말', '빠르다', '정말', '대박']"
4691,24.07.04.,"색감은 너무 이쁜데 손잡이가 없는 게 생각보다 불편하네요 같은 사이즈의 손잡이 있는 버전도 원합니다 ????
제가 조립을 잘못한 건지 물이 너무 잘 새네요 그것 빼고는 얼음도 녹지 않고 아주 잘 사용 중입니다!!",5,"['색감', '이쁘다', '손잡이', '없다', '생각', '불편하다', '사이즈', '손잡이', '버전', '원하다', '조립', '잘못', '건지다', '물이', '자다', '새다', '그것', '빼다', '얼음', '녹지', '않다', '아주', '자다', '사용']"
4692,24.06.24.,실물 색상이 더 예쁜 것 같아요~ 스탠리는 바닥에 고무를 대어주면 좋을 것 같아요~ 아쉬운 대로 집에 있는 텀블러 바닥 고무를 끼웠더니 딱 맞네요^^,5,"['실물', '색상', '더', '예쁘다', '스탠리', '바닥', '고무', '대다', '좋다', '아쉽다', '대로', '집', '텀블러', '바닥', '고무', '끼우다', '맞다']"
4693,24.07.30.,정말 잘 쓰고 있어서 친구 선물로도 줄라고 합니다 !,5,"['정말', '자다', '쓰다', '친구', '선물', '줄라']"
4694,24.08.22.,만족합니다 만족합니다 만족합니다,5,"['만족하다', '만족하다', '만족하다']"
4696,24.07.15.,아침에 얼음을 담아서 하루 종일 마셔도 얼음이 녹지 않아요 너무 좋아서 감탄했어요 하나 더 구매해야겠어요,5,"['아침', '얼음', '담다', '하루', '종일', '마시다', '얼음', '녹지', '않다', '좋다', '감탄', '더', '구매']"
4697,24.08.01.,크림색 이쁜데 오염이 금방 되네요ㅠㅠ,4,"['크림', '색', '이쁘다', '오염', '금방']"
4698,24.07.28.,사용하면 할수록 너무 마음에 들어요~,5,"['사용', '마음', '들다']"
4699,24.07.10.,좋아서 다른 사이즈로 재구매했어요,5,"['좋다', '사이즈', '재다']"
4700,24.07.17.,"완전 만족 만족 얼음도 오래가고 이쁘고 좋아요~~~
무엇보다 사이즈에 만족해요~",5,"['완전', '만족', '만족', '얼음', '이쁘다', '좋다', '사이즈', '만족하다']"
4701,24.07.20.,좋아요! 항상 잘 사용하고 있습니다,5,"['좋다', '항상', '자다', '사용']"
4702,24.06.29.,"보냉력이 너무 좋아요
튼튼하고 색깔이 노랑 노랑
정말 예뻐요 여름 내내 잘 사용할 것 같아요",5,"['보냉', '좋다', '튼튼하다', '색깔', '노랑', '노랑', '정말', '예쁘다', '여름', '내내', '자다', '사용']"
4703,24.07.04.,항상 믿고 쓰는 스탠리~ 색도 너무 이쁘고 대만족입니다~~,5,"['항상', '믿다', '쓰다', '스탠리', '색도', '이쁘다', '대', '만족']"
4704,24.07.15.,"컬러도 예쁘고 기능도 좋아요!
근데 밤 9시에 담았던 아아가 다음날 아침 9시에는 얼음이 다 녹았어요",5,"['컬러', '예쁘다', '기능', '좋다', '밤', '담다', '아아', '날', '아침', '얼음', '녹다']"
4705,24.06.22.,"쓰고 있던 텀블러는 톨 사이즈 용량이라 큰 걸로 구입했어요.
손이 작아서 이동할 때 손잡이가 없어 살짝 불편한 거 외에는 만족합니다~",5,"['쓰다', '텀블러', '톨', '사이즈', '용량', '크다', '구입', '손', '작다', '이동', '손잡이', '없다', '살짝', '불편하다', '만족하다']"
4706,24.06.29.,포멜로 색 너무 예뻐요 실물 깡패임 강추입니다,5,"['포멜로', '색', '예쁘다', '실물', '깡패', '강추']"
4707,24.07.24.,빨대 내장된 거를 꼭 써야 하는 게 불편해서 다른 모델로 또 샀네요,5,"['빨대', '내장', '꼭', '써다', '불편하다', '모델', '사다']"
4708,24.06.25.,배송 빠르고 좋네요 일단 작은 사이즈지만 가벼워서 좋았어요 굿,5,"['배송', '빠르다', '좋다', '작다', '사이즈', '가볍다', '좋다', '굿']"
4709,24.07.05.,얼음이 안 녹고 색도 예뻐요,5,"['얼음', '안', '녹다', '색도', '예쁘다']"
4710,24.07.23.,"쓰던 것이 있는데 잃어버려서 재구매했고
색깔 너무 이뻐요!!",5,"['쓰다', '잃어버리다', '재다', '색깔', '이쁘다']"
4711,24.07.23.,출근 전에 커피 타서 가면 퇴근하고 와서도 시원함이 남아 있어서 좋아요,5,"['출근', '전', '커피', '가면', '퇴근', '오다', '시원하다', '남아', '좋다']"
4712,24.07.08.,이뻐요 만족해요 추천,5,"['이쁘다', '만족하다', '추천']"
4723,24.06.17.,요즘 많이 쓴다길래 사봤는데 색감 정말 좋아요~! 친구도 쓰고 있다길래 믿고 구매했는데 잘 쓸 거 같아서 좋아유 흐흐,5,"['요즘', '쓴다', '사보다', '색감', '정말', '좋다', '친구', '쓰다', '믿다', '구매', '자다', '쓸다', '좋다', '아유']"
4724,24.06.23.,보냉 잘되어 편하게 사용 중이에요! 연마 제도 많이 안 나와요! 색상도 예뻐서 오래오래 쓰고 싶네요!,5,"['보냉', '편하다', '사용', '중이', '연마', '제도', '안', '나오다', '색상', '예쁘다', '오래오래', '쓰다']"
4725,24.06.22.,"기존에 쓰던 컵이 작은 듯해서 큰 거로 샀네요
색깔도 너무 맘에 들고 배송도 빠르고 좋네요^^",5,"['기존', '쓰다', '컵', '작다', '크다', '사다', '색깔', '맘', '들다', '배송', '빠르다', '좋다']"
4726,24.06.04.,하나는 내꺼~ 하나는 남편꺼~ 완전 총알 배송. 배송도 너무 꼼꼼하고 너무 맘에 드는데... 제가 바닥에 스티커를 떼고 나서 설거지를 했어야 했는데.. 이미 물에 젖어버려서... 끈끈해졌어요.. 혹시 방법 아시는 분? ㅠ,5,"['내다', '남편', '완전', '총알', '배송', '배송', '꼼꼼하다', '맘', '들다', '바닥', '스티커', '떼다', '나서다', '설거지', '물', '젖다', '버리다', '끈', '끌다', '지다', '방법', '아시', '분']"
4727,24.07.29.,실물이 더 이쁘네요,5,"['실물', '더', '이쁘다']"
4728,24.06.18.,"사용 전 입니다.
스벅 투고 사용하다 냉 유지력이 줄어든 듯 하여 스탠리로 갈아 탔습니다.

잘 사용 해 보겠습니다.",4,"['사용', '전', '스벅', '투고', '사용', '냉', '유지', '줄어들다', '스탠리', '자다', '사용', '보다']"
4730,24.06.24.,"여러 개 주문했는데 찍힌데 없이 모두 좋습니다
용량이 크고 무겁지만 스탠리 텀블러 스트랩과 같이 가지고 다니니 문제없네요",5,"['여러', '주문', '찍히다', '좋다', '용량', '크다', '무겁다', '스탠리', '텀블러', '스트랩', '가지', '다니다', '문제', '없다']"
4731,24.07.27.,딱 원했던 그대로라서 좋아요,5,"['원하다', '그대로', '좋다']"
4732,24.07.09.,짱 좋아요 잘 쓸게요!!,5,"['짱', '좋다', '자다', '쓸다']"
4733,24.06.22.,색깔이 너무 예뻐서 구매했는데 대만족입니다. 보냉도 오래가고요 망설이지 말고 사세요!!,5,"['색깔', '예쁘다', '구매', '대', '만족', '보냉', '망설이다', '사다']"
4734,24.07.10.,얼음이 아주 오래가요,5,"['얼음', '아주']"
4735,24.07.01.,선물용이라 써보진 못했지만 받으신 분이 만족해하시네요!,5,"['선물', '용이', '써다', '보다', '받다', '분', '만족하다']"
4736,24.07.02.,"감사합니다.
이쁘고 가볍네요",5,"['감사하다', '이쁘다', '가볍다']"
